"Date","Price","Open","High","Low","Vol.","Change %"
"12/28/2021","5,830.0","5,780.0","5,830.0","5,750.0","312.90K","2.64%"
"12/27/2021","5,680.0","5,700.0","5,700.0","5,660.0","193.00K","-0.53%"
"12/24/2021","5,710.0","5,750.0","5,770.0","5,710.0","184.70K","-0.87%"
"12/23/2021","5,760.0","5,780.0","5,790.0","5,700.0","237.00K","0.35%"
"12/22/2021","5,740.0","5,740.0","5,780.0","5,730.0","238.10K","0.17%"
"12/21/2021","5,730.0","5,770.0","5,790.0","5,710.0","328.50K","1.42%"
"12/20/2021","5,650.0","5,710.0","5,730.0","5,620.0","441.80K","-2.75%"
"12/17/2021","5,810.0","5,700.0","5,810.0","5,700.0","894.20K","-1.19%"
"12/16/2021","5,880.0","5,880.0","5,900.0","5,790.0","374.50K","1.55%"
"12/15/2021","5,790.0","5,690.0","5,810.0","5,680.0","414.30K","0.87%"
"12/14/2021","5,740.0","5,840.0","5,880.0","5,720.0","406.70K","-1.88%"
"12/13/2021","5,850.0","5,920.0","5,930.0","5,840.0","315.30K","0.17%"
"12/10/2021","5,840.0","5,860.0","5,910.0","5,790.0","786.30K","-2.01%"
"12/09/2021","5,960.0","6,040.0","6,050.0","5,930.0","401.90K","-1.65%"
"12/08/2021","6,060.0","6,040.0","6,110.0","6,010.0","541.70K","1.00%"
"12/07/2021","6,000.0","5,900.0","6,060.0","5,830.0","852.00K","1.69%"
"12/06/2021","5,900.0","5,850.0","5,950.0","5,770.0","479.70K","-0.17%"
"12/03/2021","5,910.0","5,980.0","5,980.0","5,810.0","560.50K","0.51%"
"12/02/2021","5,880.0","5,770.0","5,940.0","5,770.0","727.50K","-0.51%"
"12/01/2021","5,910.0","5,790.0","5,960.0","5,770.0","774.50K","1.55%"
"11/30/2021","5,820.0","6,080.0","6,110.0","5,820.0","1.62M","-4.12%"
"11/29/2021","6,070.0","6,180.0","6,190.0","6,030.0","622.50K","-1.78%"
"11/26/2021","6,180.0","6,280.0","6,290.0","6,150.0","667.20K","-2.52%"
"11/25/2021","6,340.0","6,350.0","6,400.0","6,280.0","366.50K","0.16%"
"11/24/2021","6,330.0","6,440.0","6,500.0","6,310.0","415.80K","-1.71%"
"11/22/2021","6,440.0","6,320.0","6,470.0","6,280.0","455.60K","0.31%"
"11/19/2021","6,420.0","6,430.0","6,500.0","6,400.0","523.00K","1.26%"
"11/18/2021","6,340.0","6,240.0","6,380.0","6,240.0","522.80K","0.00%"
"11/17/2021","6,340.0","6,470.0","6,470.0","6,320.0","488.50K","-2.16%"
"11/16/2021","6,480.0","6,480.0","6,550.0","6,460.0","480.80K","-0.46%"
"11/15/2021","6,510.0","6,530.0","6,560.0","6,500.0","441.20K","-0.31%"
"11/12/2021","6,530.0","6,480.0","6,560.0","6,460.0","764.70K","0.62%"
"11/11/2021","6,490.0","6,370.0","6,500.0","6,360.0","548.40K","2.20%"
"11/10/2021","6,350.0","6,350.0","6,410.0","6,300.0","450.70K","-1.09%"
"11/09/2021","6,420.0","6,490.0","6,580.0","6,400.0","519.60K","-1.53%"
"11/08/2021","6,520.0","6,550.0","6,590.0","6,470.0","601.40K","-0.15%"
"11/05/2021","6,530.0","6,750.0","6,770.0","6,510.0","696.00K","-1.80%"
"11/04/2021","6,650.0","6,680.0","6,690.0","6,460.0","1.77M","-8.15%"
"11/02/2021","7,240.0","7,400.0","7,410.0","7,220.0","553.60K","-2.69%"
"11/01/2021","7,440.0","7,390.0","7,440.0","7,330.0","595.10K","3.62%"
"10/29/2021","7,180.0","7,190.0","7,230.0","7,070.0","454.60K","-0.28%"
"10/28/2021","7,200.0","7,150.0","7,250.0","7,130.0","307.60K","-0.83%"
"10/27/2021","7,260.0","7,210.0","7,280.0","7,190.0","313.20K","0.00%"
"10/26/2021","7,260.0","7,240.0","7,320.0","7,190.0","471.10K","1.54%"
"10/25/2021","7,150.0","7,040.0","7,160.0","7,040.0","296.30K","0.42%"
"10/22/2021","7,120.0","7,030.0","7,150.0","7,030.0","415.70K","0.14%"
"10/21/2021","7,110.0","7,250.0","7,270.0","7,110.0","382.20K","-1.66%"
"10/20/2021","7,230.0","7,320.0","7,330.0","7,230.0","274.90K","-0.14%"
"10/19/2021","7,240.0","7,260.0","7,310.0","7,210.0","275.70K","0.84%"
"10/18/2021","7,180.0","7,250.0","7,270.0","7,150.0","445.00K","-1.10%"
"10/15/2021","7,260.0","7,120.0","7,260.0","7,110.0","498.90K","2.54%"
"10/14/2021","7,080.0","7,020.0","7,120.0","7,000.0","384.00K","1.43%"
"10/13/2021","6,980.0","6,990.0","7,040.0","6,950.0","256.10K","0.14%"
"10/12/2021","6,970.0","6,920.0","7,000.0","6,890.0","420.60K","0.29%"
"10/11/2021","6,950.0","6,730.0","7,010.0","6,710.0","476.40K","2.96%"
"10/08/2021","6,750.0","6,750.0","6,870.0","6,730.0","572.70K","1.35%"
"10/07/2021","6,660.0","6,670.0","6,740.0","6,580.0","554.80K","-0.45%"
"10/06/2021","6,690.0","6,870.0","6,920.0","6,590.0","712.30K","-1.76%"
"10/05/2021","6,810.0","6,750.0","6,860.0","6,690.0","466.60K","-1.59%"
"10/04/2021","6,920.0","6,940.0","7,050.0","6,870.0","417.90K","0.14%"
"10/01/2021","6,910.0","7,050.0","7,100.0","6,890.0","565.90K","-1.99%"
"09/30/2021","7,050.0","7,230.0","7,240.0","7,050.0","1.02M","-1.81%"
"09/29/2021","7,180.0","7,190.0","7,250.0","7,090.0","590.50K","-2.05%"
"09/28/2021","7,330.0","7,250.0","7,350.0","7,170.0","617.60K","1.10%"
"09/27/2021","7,250.0","7,300.0","7,320.0","7,230.0","366.10K","-0.41%"
"09/24/2021","7,280.0","7,360.0","7,370.0","7,260.0","475.20K","0.97%"
"09/22/2021","7,210.0","7,200.0","7,280.0","7,120.0","456.30K","-0.83%"
"09/21/2021","7,270.0","7,200.0","7,310.0","7,180.0","384.90K","-1.76%"
"09/17/2021","7,400.0","7,450.0","7,490.0","7,350.0","822.60K","-0.27%"
"09/16/2021","7,420.0","7,400.0","7,440.0","7,360.0","481.80K","0.95%"
"09/15/2021","7,350.0","7,270.0","7,360.0","7,260.0","467.80K","0.68%"
"09/14/2021","7,300.0","7,160.0","7,320.0","7,150.0","512.60K","1.81%"
"09/13/2021","7,170.0","7,190.0","7,230.0","7,110.0","414.40K","-1.10%"
"09/10/2021","7,250.0","7,070.0","7,280.0","7,010.0","960.20K","2.55%"
"09/09/2021","7,070.0","6,950.0","7,100.0","6,910.0","724.90K","-0.42%"
"09/08/2021","7,100.0","7,080.0","7,120.0","7,010.0","724.10K","-0.56%"
"09/07/2021","7,140.0","7,210.0","7,260.0","7,080.0","624.60K","-0.28%"
"09/06/2021","7,160.0","7,010.0","7,210.0","7,010.0","688.00K","3.47%"
"09/03/2021","6,920.0","6,890.0","6,920.0","6,740.0","603.10K","0.87%"
"09/02/2021","6,860.0","6,800.0","6,910.0","6,770.0","636.70K","1.03%"
"09/01/2021","6,790.0","6,580.0","6,800.0","6,580.0","843.10K","4.62%"
"08/31/2021","6,490.0","6,350.0","6,510.0","6,300.0","692.20K","2.20%"
"08/30/2021","6,350.0","6,450.0","6,480.0","6,350.0","398.00K","0.00%"
"08/27/2021","6,350.0","6,320.0","6,360.0","6,250.0","344.40K","0.32%"
"08/26/2021","6,330.0","6,410.0","6,430.0","6,310.0","449.00K","-1.25%"
"08/25/2021","6,410.0","6,290.0","6,440.0","6,230.0","711.60K","0.31%"
"08/24/2021","6,390.0","6,370.0","6,450.0","6,320.0","703.90K","4.41%"
"08/23/2021","6,120.0","5,970.0","6,150.0","5,970.0","322.20K","3.20%"
"08/20/2021","5,930.0","5,930.0","6,010.0","5,900.0","439.60K","-1.82%"
"08/19/2021","6,040.0","6,060.0","6,100.0","6,020.0","336.00K","-1.47%"
"08/18/2021","6,130.0","6,180.0","6,180.0","6,100.0","224.40K","-0.65%"
"08/17/2021","6,170.0","6,270.0","6,320.0","6,170.0","207.60K","-0.80%"
"08/16/2021","6,220.0","6,290.0","6,290.0","6,180.0","304.90K","-2.05%"
"08/13/2021","6,350.0","6,450.0","6,450.0","6,340.0","425.20K","-1.24%"
"08/12/2021","6,430.0","6,460.0","6,460.0","6,390.0","200.60K","-0.31%"
"08/11/2021","6,450.0","6,400.0","6,450.0","6,360.0","283.40K","2.38%"
"08/10/2021","6,300.0","6,400.0","6,430.0","6,280.0","391.00K","-0.94%"
"08/06/2021","6,360.0","6,240.0","6,360.0","6,230.0","312.70K","2.25%"
"08/05/2021","6,220.0","6,260.0","6,390.0","6,160.0","500.90K","0.97%"
"08/04/2021","6,160.0","6,210.0","6,220.0","6,130.0","378.60K","0.33%"
"08/03/2021","6,140.0","6,030.0","6,150.0","6,030.0","290.10K","0.66%"
"08/02/2021","6,100.0","6,040.0","6,120.0","6,030.0","346.20K","1.16%"
"07/30/2021","6,030.0","6,070.0","6,090.0","6,000.0","542.50K","-1.63%"
"07/29/2021","6,130.0","6,180.0","6,210.0","6,090.0","350.80K","-0.16%"
"07/28/2021","6,140.0","6,120.0","6,150.0","6,070.0","474.60K","-0.65%"
"07/27/2021","6,180.0","6,160.0","6,190.0","6,130.0","312.10K","0.82%"
"07/26/2021","6,130.0","6,190.0","6,190.0","6,060.0","428.10K","1.66%"
"07/21/2021","6,030.0","6,070.0","6,100.0","5,980.0","368.60K","1.01%"
"07/20/2021","5,970.0","5,990.0","6,010.0","5,950.0","410.80K","-1.32%"
"07/19/2021","6,050.0","6,000.0","6,070.0","5,960.0","348.40K","-0.49%"
"07/16/2021","6,080.0","6,020.0","6,150.0","6,010.0","366.80K","0.16%"
"07/15/2021","6,070.0","6,080.0","6,100.0","6,050.0","327.40K","-1.30%"
"07/14/2021","6,150.0","6,000.0","6,170.0","6,000.0","434.40K","0.82%"
"07/13/2021","6,100.0","6,100.0","6,180.0","6,060.0","314.00K","0.83%"
"07/12/2021","6,050.0","6,060.0","6,070.0","6,010.0","397.00K","2.72%"
"07/09/2021","5,890.0","5,820.0","5,900.0","5,750.0","733.70K","-1.17%"
"07/08/2021","5,960.0","5,910.0","5,990.0","5,860.0","586.80K","0.00%"
"07/07/2021","5,960.0","5,880.0","5,990.0","5,870.0","410.70K","-1.16%"
"07/06/2021","6,030.0","6,160.0","6,160.0","6,010.0","211.70K","-0.66%"
"07/05/2021","6,070.0","6,080.0","6,110.0","5,990.0","297.90K","-0.98%"
"07/02/2021","6,130.0","5,990.0","6,140.0","5,990.0","360.80K","1.49%"
"07/01/2021","6,040.0","6,120.0","6,130.0","6,010.0","302.40K","0.17%"
"06/30/2021","6,030.0","6,040.0","6,080.0","5,980.0","372.00K","0.17%"
"06/29/2021","6,020.0","6,090.0","6,090.0","6,000.0","402.10K","-1.15%"
"06/28/2021","6,090.0","6,140.0","6,160.0","6,080.0","297.10K","-1.62%"
"06/25/2021","6,190.0","6,190.0","6,220.0","6,150.0","322.20K","1.14%"
"06/24/2021","6,120.0","6,100.0","6,140.0","6,070.0","223.30K","-0.65%"
"06/23/2021","6,160.0","6,240.0","6,260.0","6,150.0","347.80K","-1.75%"
"06/22/2021","6,270.0","6,200.0","6,270.0","6,110.0","696.30K","4.33%"
"06/21/2021","6,010.0","6,160.0","6,170.0","5,940.0","752.10K","-4.45%"
"06/18/2021","6,290.0","6,430.0","6,430.0","6,260.0","475.20K","-0.79%"
"06/17/2021","6,340.0","6,340.0","6,390.0","6,300.0","335.50K","-1.55%"
"06/16/2021","6,440.0","6,470.0","6,510.0","6,420.0","312.90K","-1.53%"
"06/15/2021","6,540.0","6,340.0","6,560.0","6,320.0","479.60K","2.35%"
"06/14/2021","6,390.0","6,460.0","6,500.0","6,380.0","217.90K","-0.62%"
"06/11/2021","6,430.0","6,500.0","6,510.0","6,390.0","535.70K","-0.46%"
"06/10/2021","6,460.0","6,400.0","6,490.0","6,390.0","277.00K","0.31%"
"06/09/2021","6,440.0","6,470.0","6,470.0","6,400.0","261.90K","-1.08%"
"06/08/2021","6,510.0","6,580.0","6,600.0","6,460.0","251.20K","0.31%"
"06/07/2021","6,490.0","6,600.0","6,630.0","6,480.0","261.90K","-0.15%"
"06/04/2021","6,500.0","6,470.0","6,540.0","6,410.0","423.40K","-0.15%"
"06/03/2021","6,510.0","6,520.0","6,660.0","6,480.0","407.30K","-1.66%"
"06/02/2021","6,620.0","6,560.0","6,660.0","6,550.0","418.70K","-0.30%"
"06/01/2021","6,640.0","6,670.0","6,700.0","6,540.0","382.30K","1.07%"
"05/31/2021","6,570.0","6,610.0","6,620.0","6,530.0","320.20K","-1.20%"
"05/28/2021","6,650.0","6,580.0","6,700.0","6,550.0","567.10K","2.62%"
"05/27/2021","6,480.0","6,490.0","6,490.0","6,380.0","599.80K","-0.15%"
"05/26/2021","6,490.0","6,430.0","6,530.0","6,410.0","373.40K","0.00%"
"05/25/2021","6,490.0","6,430.0","6,500.0","6,360.0","441.90K","2.20%"
"05/24/2021","6,350.0","6,180.0","6,420.0","6,180.0","353.70K","2.58%"
"05/21/2021","6,190.0","6,190.0","6,240.0","6,140.0","309.20K","0.98%"
"05/20/2021","6,130.0","6,110.0","6,190.0","6,070.0","351.20K","-0.16%"
"05/19/2021","6,140.0","6,210.0","6,270.0","6,100.0","451.40K","-3.76%"
"05/18/2021","6,380.0","6,170.0","6,410.0","6,160.0","603.60K","3.24%"
"05/17/2021","6,180.0","6,180.0","6,200.0","6,110.0","333.10K","0.65%"
"05/14/2021","6,140.0","6,080.0","6,170.0","6,030.0","546.70K","1.99%"
"05/13/2021","6,020.0","6,110.0","6,170.0","6,010.0","535.70K","-0.33%"
"05/12/2021","6,040.0","6,010.0","6,220.0","5,920.0","885.40K","2.20%"
"05/11/2021","5,910.0","6,340.0","6,340.0","5,880.0","819.30K","-6.04%"
"05/10/2021","6,290.0","6,050.0","6,300.0","6,030.0","747.30K","5.71%"
"05/07/2021","5,950.0","6,000.0","6,000.0","5,920.0","483.30K","-1.49%"
"05/06/2021","6,040.0","5,960.0","6,040.0","5,960.0","628.00K","1.51%"
"04/30/2021","5,950.0","6,020.0","6,020.0","5,910.0","540.50K","-2.78%"
"04/28/2021","6,120.0","6,080.0","6,150.0","6,000.0","338.40K","1.16%"
"04/27/2021","6,050.0","6,110.0","6,130.0","6,050.0","366.80K","-1.31%"
"04/26/2021","6,130.0","6,100.0","6,140.0","6,000.0","345.90K","0.82%"
"04/23/2021","6,080.0","6,050.0","6,090.0","6,030.0","221.70K","-0.82%"
"04/22/2021","6,130.0","6,060.0","6,130.0","5,990.0","372.50K","3.55%"
"04/21/2021","5,920.0","6,010.0","6,020.0","5,880.0","489.90K","-3.43%"
"04/20/2021","6,130.0","6,260.0","6,270.0","6,110.0","439.10K","-3.01%"
"04/19/2021","6,320.0","6,290.0","6,320.0","6,210.0","263.60K","0.48%"
"04/16/2021","6,290.0","6,260.0","6,310.0","6,210.0","304.40K","0.80%"
"04/15/2021","6,240.0","6,220.0","6,270.0","6,210.0","195.70K","0.00%"
"04/14/2021","6,240.0","6,320.0","6,320.0","6,210.0","323.90K","-2.19%"
"04/13/2021","6,380.0","6,390.0","6,420.0","6,340.0","399.20K","1.27%"
"04/12/2021","6,300.0","6,340.0","6,360.0","6,280.0","253.80K","-0.63%"
"04/09/2021","6,340.0","6,260.0","6,380.0","6,220.0","701.80K","2.76%"
"04/08/2021","6,170.0","6,300.0","6,300.0","6,130.0","350.60K","-1.28%"
"04/07/2021","6,250.0","6,310.0","6,350.0","6,160.0","481.40K","0.16%"
"04/06/2021","6,240.0","6,340.0","6,350.0","6,180.0","436.90K","-1.73%"
"04/05/2021","6,350.0","6,280.0","6,370.0","6,220.0","407.10K","2.09%"
"04/02/2021","6,220.0","6,220.0","6,260.0","6,170.0","310.70K","1.47%"
"04/01/2021","6,130.0","6,040.0","6,190.0","6,040.0","453.90K","2.00%"
"03/31/2021","6,010.0","6,140.0","6,160.0","6,010.0","452.70K","-2.12%"
"03/30/2021","6,140.0","6,070.0","6,140.0","6,050.0","404.20K","1.15%"
"03/29/2021","6,070.0","6,090.0","6,130.0","6,030.0","628.50K","-0.16%"
"03/26/2021","6,080.0","6,170.0","6,190.0","6,030.0","485.40K","-0.65%"
"03/25/2021","6,120.0","5,930.0","6,130.0","5,910.0","536.00K","3.03%"
"03/24/2021","5,940.0","6,010.0","6,070.0","5,910.0","587.70K","-2.78%"
"03/23/2021","6,110.0","6,090.0","6,170.0","6,000.0","625.60K","0.33%"
"03/22/2021","6,090.0","6,260.0","6,280.0","6,060.0","543.40K","-4.25%"
"03/19/2021","6,360.0","6,340.0","6,360.0","6,260.0","504.80K","-0.16%"
"03/18/2021","6,370.0","6,350.0","6,440.0","6,280.0","421.50K","-0.47%"
"03/17/2021","6,400.0","6,380.0","6,400.0","6,290.0","314.40K","0.63%"
"03/16/2021","6,360.0","6,330.0","6,410.0","6,270.0","420.00K","0.16%"
"03/15/2021","6,350.0","6,330.0","6,400.0","6,300.0","379.40K","0.32%"
"03/12/2021","6,330.0","6,240.0","6,330.0","6,170.0","854.20K","1.61%"
"03/11/2021","6,230.0","6,170.0","6,260.0","6,110.0","476.60K","0.48%"
"03/10/2021","6,200.0","6,150.0","6,210.0","6,100.0","424.40K","0.16%"
"03/09/2021","6,190.0","6,230.0","6,240.0","6,090.0","446.80K","0.98%"
"03/08/2021","6,130.0","6,250.0","6,260.0","6,100.0","434.30K","-0.97%"
"03/05/2021","6,190.0","6,040.0","6,190.0","5,970.0","716.80K","3.51%"
"03/04/2021","5,980.0","5,930.0","6,020.0","5,890.0","579.90K","0.67%"
"03/03/2021","5,940.0","5,890.0","5,990.0","5,870.0","617.30K","1.37%"
"03/02/2021","5,860.0","5,990.0","6,010.0","5,860.0","671.10K","-2.01%"
"03/01/2021","5,980.0","6,090.0","6,090.0","5,950.0","466.00K","0.84%"
"02/26/2021","5,930.0","6,110.0","6,130.0","5,930.0","833.90K","-3.10%"
"02/25/2021","6,120.0","6,020.0","6,140.0","5,960.0","762.40K","4.44%"
"02/24/2021","5,860.0","5,800.0","5,930.0","5,750.0","600.60K","1.56%"
"02/22/2021","5,770.0","5,730.0","5,850.0","5,680.0","556.70K","1.94%"
"02/19/2021","5,660.0","5,820.0","5,840.0","5,630.0","591.70K","-2.08%"
"02/18/2021","5,780.0","5,830.0","5,920.0","5,740.0","723.50K","-2.36%"
"02/17/2021","5,920.0","6,010.0","6,080.0","5,920.0","532.20K","-3.11%"
"02/16/2021","6,110.0","6,020.0","6,210.0","5,990.0","624.20K","0.83%"
"02/15/2021","6,060.0","6,070.0","6,170.0","6,010.0","358.10K","0.33%"
"02/12/2021","6,040.0","6,110.0","6,140.0","6,030.0","785.00K","-2.58%"
"02/10/2021","6,200.0","6,240.0","6,270.0","6,120.0","732.00K","-1.59%"
"02/09/2021","6,300.0","6,380.0","6,430.0","6,250.0","672.70K","-0.94%"
"02/08/2021","6,360.0","6,330.0","6,430.0","6,320.0","593.00K","0.95%"
"02/05/2021","6,300.0","6,230.0","6,430.0","6,180.0","758.70K","2.77%"
"02/04/2021","6,130.0","6,240.0","6,260.0","6,100.0","539.30K","-2.23%"
"02/03/2021","6,270.0","6,260.0","6,320.0","6,220.0","446.00K","0.00%"
"02/02/2021","6,270.0","6,150.0","6,310.0","6,100.0","454.00K","1.95%"
"02/01/2021","6,150.0","5,910.0","6,170.0","5,900.0","502.90K","4.41%"
"01/29/2021","5,890.0","6,000.0","6,030.0","5,860.0","492.70K","-2.48%"
"01/28/2021","6,040.0","5,890.0","6,050.0","5,890.0","497.00K","0.00%"
"01/27/2021","6,040.0","6,020.0","6,070.0","5,970.0","293.30K","1.34%"
"01/26/2021","5,960.0","6,060.0","6,070.0","5,920.0","308.10K","-1.81%"
"01/25/2021","6,070.0","5,980.0","6,070.0","5,980.0","338.40K","1.51%"
"01/22/2021","5,980.0","5,970.0","6,040.0","5,920.0","471.70K","-0.99%"
"01/21/2021","6,040.0","6,040.0","6,100.0","6,010.0","552.80K","-0.49%"
"01/20/2021","6,070.0","6,000.0","6,100.0","5,950.0","680.80K","1.85%"
"01/19/2021","5,960.0","6,020.0","6,020.0","5,940.0","587.20K","-1.00%"
"01/18/2021","6,020.0","6,100.0","6,110.0","5,970.0","576.10K","-2.75%"
"01/15/2021","6,190.0","6,340.0","6,340.0","6,170.0","621.60K","-2.37%"
"01/14/2021","6,340.0","6,160.0","6,390.0","6,120.0","1.15M","3.59%"
"01/13/2021","6,120.0","6,090.0","6,120.0","5,980.0","540.00K","0.66%"
"01/12/2021","6,080.0","6,030.0","6,130.0","5,990.0","529.90K","-1.94%"
"01/08/2021","6,200.0","6,110.0","6,200.0","5,950.0","551.70K","3.68%"
"01/07/2021","5,980.0","6,040.0","6,130.0","5,970.0","475.80K","1.18%"
"01/06/2021","5,910.0","5,880.0","5,930.0","5,810.0","308.80K","0.34%"
"01/05/2021","5,890.0","5,940.0","5,990.0","5,850.0","426.10K","-1.67%"
"01/04/2021","5,990.0","6,120.0","6,120.0","5,950.0","257.70K","-1.32%"
"12/30/2020","6,070.0","6,150.0","6,150.0","6,070.0","470.80K","-0.82%"
"12/29/2020","6,120.0","5,900.0","6,150.0","5,900.0","429.20K","3.73%"
"12/28/2020","5,900.0","5,860.0","5,950.0","5,830.0","259.40K","0.85%"
"12/25/2020","5,850.0","5,900.0","5,900.0","5,820.0","114.40K","0.34%"
"12/24/2020","5,830.0","5,830.0","5,940.0","5,810.0","238.60K","0.17%"
"12/23/2020","5,820.0","5,800.0","5,850.0","5,760.0","221.40K","0.69%"
"12/22/2020","5,780.0","5,730.0","5,820.0","5,720.0","423.90K","0.52%"
"12/21/2020","5,750.0","5,810.0","5,880.0","5,720.0","332.80K","0.35%"
"12/18/2020","5,730.0","5,770.0","5,770.0","5,620.0","827.70K","-0.35%"
"12/17/2020","5,750.0","5,850.0","5,870.0","5,730.0","557.30K","-0.86%"
"12/16/2020","5,800.0","5,900.0","5,980.0","5,780.0","1.10M","-4.45%"
"12/15/2020","6,070.0","6,150.0","6,180.0","6,030.0","534.00K","-0.82%"
"12/14/2020","6,120.0","6,150.0","6,260.0","6,100.0","789.00K","-4.82%"
"12/11/2020","6,430.0","6,510.0","6,520.0","6,400.0","639.30K","-0.92%"
"12/10/2020","6,490.0","6,500.0","6,520.0","6,450.0","463.20K","-0.31%"
"12/09/2020","6,510.0","6,400.0","6,540.0","6,390.0","574.30K","1.88%"
"12/08/2020","6,390.0","6,440.0","6,480.0","6,370.0","472.10K","-0.62%"
"12/07/2020","6,430.0","6,510.0","6,560.0","6,430.0","415.70K","-0.92%"
"12/04/2020","6,490.0","6,290.0","6,500.0","6,290.0","527.10K","3.67%"
"12/03/2020","6,260.0","6,190.0","6,290.0","6,170.0","639.30K","-0.48%"
"12/02/2020","6,290.0","6,200.0","6,320.0","6,100.0","746.60K","1.45%"
"12/01/2020","6,200.0","6,060.0","6,280.0","6,020.0","718.10K","4.03%"
"11/30/2020","5,960.0","6,110.0","6,110.0","5,960.0","788.80K","-0.83%"
"11/27/2020","6,010.0","5,900.0","6,030.0","5,820.0","643.20K","2.91%"
"11/26/2020","5,840.0","5,850.0","5,860.0","5,740.0","538.20K","-1.35%"
"11/25/2020","5,920.0","6,050.0","6,170.0","5,920.0","587.80K","-0.67%"
"11/24/2020","5,960.0","5,750.0","5,990.0","5,750.0","624.40K","5.49%"
"11/20/2020","5,650.0","5,640.0","5,700.0","5,610.0","405.80K","-1.57%"
"11/19/2020","5,740.0","5,800.0","5,830.0","5,690.0","571.30K","0.00%"
"11/18/2020","5,740.0","5,890.0","5,890.0","5,710.0","545.20K","-2.55%"
"11/17/2020","5,890.0","5,900.0","5,920.0","5,790.0","606.40K","0.17%"
"11/16/2020","5,880.0","5,810.0","5,900.0","5,770.0","529.20K","2.62%"
"11/13/2020","5,730.0","5,820.0","5,820.0","5,650.0","786.00K","-0.17%"
"11/12/2020","5,740.0","5,730.0","5,750.0","5,680.0","874.80K","1.06%"
"11/11/2020","5,680.0","5,690.0","5,710.0","5,550.0","746.20K","3.46%"
"11/10/2020","5,490.0","5,500.0","5,530.0","5,440.0","622.00K","2.62%"
"11/09/2020","5,350.0","5,320.0","5,400.0","5,290.0","663.60K","2.29%"
"11/06/2020","5,230.0","5,060.0","5,250.0","5,020.0","511.90K","3.98%"
"11/05/2020","5,030.0","5,060.0","5,080.0","4,950.0","662.90K","-2.33%"
"11/04/2020","5,150.0","5,480.0","5,490.0","5,080.0","1.08M","1.38%"
"11/02/2020","5,080.0","4,915.0","5,120.0","4,915.0","498.70K","3.25%"
"10/30/2020","4,920.0","4,940.0","4,955.0","4,875.0","478.90K","-0.40%"
"10/29/2020","4,940.0","4,920.0","4,990.0","4,910.0","309.90K","-1.59%"
"10/28/2020","5,020.0","5,030.0","5,040.0","5,000.0","359.20K","0.20%"
"10/27/2020","5,010.0","4,960.0","5,020.0","4,915.0","287.00K","0.00%"
"10/26/2020","5,010.0","4,895.0","5,030.0","4,890.0","397.90K","1.93%"
"10/23/2020","4,915.0","4,860.0","4,940.0","4,855.0","244.10K","1.24%"
"10/22/2020","4,855.0","4,875.0","4,915.0","4,835.0","254.00K","-0.72%"
"10/21/2020","4,890.0","4,830.0","4,905.0","4,825.0","272.00K","0.93%"
"10/20/2020","4,845.0","4,830.0","4,880.0","4,820.0","303.30K","-0.10%"
"10/19/2020","4,850.0","4,830.0","4,885.0","4,825.0","276.20K","1.68%"
"10/16/2020","4,770.0","4,840.0","4,855.0","4,765.0","373.60K","-2.15%"
"10/15/2020","4,875.0","4,910.0","4,950.0","4,875.0","293.70K","-1.42%"
"10/14/2020","4,945.0","5,010.0","5,020.0","4,930.0","436.70K","-1.30%"
"10/13/2020","5,010.0","5,030.0","5,040.0","4,965.0","255.10K","-0.60%"
"10/12/2020","5,040.0","5,080.0","5,090.0","5,030.0","239.00K","-0.20%"
"10/09/2020","5,050.0","5,100.0","5,100.0","5,000.0","508.90K","-0.98%"
"10/08/2020","5,100.0","5,170.0","5,170.0","5,100.0","351.70K","-0.20%"
"10/07/2020","5,110.0","5,120.0","5,140.0","5,050.0","259.90K","-0.97%"
"10/06/2020","5,160.0","5,170.0","5,210.0","5,150.0","323.00K","0.58%"
"10/05/2020","5,130.0","5,090.0","5,160.0","5,080.0","429.30K","2.19%"
"10/02/2020","5,020.0","5,100.0","5,120.0","5,000.0","499.40K","0.00%"
"09/30/2020","5,020.0","5,140.0","5,160.0","5,010.0","765.00K","-0.99%"
"09/29/2020","5,070.0","5,140.0","5,160.0","5,040.0","385.50K","-1.55%"
"09/28/2020","5,150.0","5,070.0","5,160.0","5,050.0","429.70K","3.10%"
"09/25/2020","4,995.0","4,970.0","5,040.0","4,925.0","601.80K","0.30%"
"09/24/2020","4,980.0","5,090.0","5,130.0","4,960.0","504.80K","-2.35%"
"09/23/2020","5,100.0","5,020.0","5,130.0","5,010.0","353.40K","0.39%"
"09/18/2020","5,080.0","5,110.0","5,140.0","5,060.0","367.70K","0.20%"
"09/17/2020","5,070.0","5,130.0","5,190.0","5,060.0","356.40K","-2.31%"
"09/16/2020","5,190.0","5,280.0","5,300.0","5,160.0","357.30K","-1.70%"
"09/15/2020","5,280.0","5,220.0","5,310.0","5,170.0","617.10K","1.34%"
"09/14/2020","5,210.0","5,080.0","5,220.0","5,060.0","480.50K","2.56%"
"09/11/2020","5,080.0","4,940.0","5,080.0","4,910.0","1.01M","4.31%"
"09/10/2020","4,870.0","4,900.0","4,915.0","4,770.0","732.80K","0.62%"
"09/09/2020","4,840.0","4,940.0","4,940.0","4,830.0","608.60K","-3.20%"
"09/08/2020","5,000.0","5,020.0","5,050.0","4,995.0","275.60K","0.00%"
"09/07/2020","5,000.0","5,000.0","5,040.0","4,995.0","353.80K","-1.38%"
